12841	1	 cont...and then it goes to waste  no one likes stale sweets. That reminds me of this cute song called Stale Cupcakes lol
12842	1	   poor Stuart...    I was wondering where he was!  Moving day today!I expect a welcome cake or case neighbor .... hehehe
12843	0	 My lil' old Mac did the same thing...and it was never to charge again.
12844	2	just got out of the pool!!   so fun..now gonna watch tv and do stuff on the computer. (:
12845	1	 i know. But.
12846	1	 I'm like so upset with you.. haha.. you never told me the 411..
12847	2	  I hope you get well soon! &lt;3
12848	2	going to eat rice and fried chicken from sederhana  the padang restaurant! yummy!
12849	1	 Oh we're friends now? You know you're so up &amp; down with me.  I retract my last statement thennnnnnnn.
12850	0	god assignments are stressful ! but its finished now lol and im off to bedd
12851	1	 No html converter on there   Think we're going with  http://bit.ly/3pJNC  'cause it took 5 min. to get working.
12852	0	 wats wrong boo
12853	0	Almost dere  really tired eyes r really dry
12854	1	 I tried TD, but it battled with CS3 over my processor. Nambu is really good, but unintuitive
12855	1	Wow.... I thought we'd only be gaming for 8 hours but here I am 13 hours later seeing the last person out. &lt;_&lt; Long session, but fun.
12856	1	_DIG up late again I see?  You missed a great time at Donny's birthday... remember to call him on Monday!
12857	0	Too tired
12858	0	i'm so tired
12859	1	 pmsl ... We had **** everywhere too. But NO More. Love it. My wool stash today though
12860	2	  Thanks
12861	2	 glad to hear that    Do you have a busy day today?
12862	2	 wow that's quite a long time for studying  Good luck with the job hunting though.Yes also a Mac user (iMac) this side hehe
12863	1	Just went with Kerri to her locker for the last time.
12864	2	 fantastic.... pick up a **** for me
12865	2	 YAY! I can't wait to read it.
12866	2	 Younger then mine. So no problems here.
12867	1	in IT-lesson at school and eating salad
12868	1	Paving your own road is intelligent only if nobody has gone exactly where you are going, come follow me
12869	1	 Yeah I guess he does sound a bit odd 'cause he's saying really quickly
12870	2	 i won't make u cry
12871	1	I'm dragging myself out of the low point. Slowly. And with wine to assist. Prob not v sensible but these lows don't hit very often.
12872	0	 you can have the sun too. It all sucks, especially for my pale whiteman skin.   I can't stop sneezing, and I blame you.
12873	1	On the way to sthlm - it will maybe be a movie   // cool http://gykd.net
12874	0	@ kbal24 I am sorry that you are feeling that way.
12875	1	_ i know !  my BG looks emo now .! lol
12876	0	I have clocked out for possibly my last time at Northview Middle School.
12877	2	_musings Good morning!  It is raining here
12878	1	 she interviewed us on books. I was gonna say something, but she was all &quot;Wait, I have something to say!&quot;
12879	1	 come overhere then, the Dutch don't dub  might go in an hour #BringTaraBack
12880	1	 is it? :O im gonna get that
12881	1	Blogging-- http://13tolife.us/ Mentioning links to contests where you might just win a free book or two!
12882	2	Loving the # dreambears on #britains got talent
12883	1	 that's the prob, no idea how to meet guys. Met all my exs online &amp; now I've dated that pool dry
12884	2	happy mother's day to all mothers out there!!
12885	0	 no labels?  Sorry I know I'm really needy.
12886	0	_785 yeah now I'm done BUT I have to work all weekend  I'm sooooo bummed about it
12887	0	In the emergency room with my cousin. She's got mad flu and can't walk or breathe.  Why are hospitals always so cold?
12888	1	first trip home since diwali. But before that a couple of days in saddi dilli
12889	2	My gut says to replace $$$ appliances instead of repair, but I want to be smart with $. When I try repair, replace was the right choice.
12890	1	 I can't believe this! Did they give you any reason?
12891	0	So tired &amp; ready for bed!! Really in the mood for salt &amp; pepper chicken wings &amp; noodles but have no money on me for a Chinese!
12892	2	 ahaha its stuck in my head; thanxx
12893	0	_mit_glee It is confusing and flippin expensive
12894	0	 i'm not proud. but os x excels at video/photo editing where the pc lags so much behind.
12895	2	wow the weather is amazing today!
12896	1	 i used to be!! i've done a few different jobs in yj. currently i'm a court officer
12897	2	 FIL 461 with cool people like me
12898	2	 good and you cup cake
12899	1	i wanna go out
12900	1	ConGrats to all Graduates! Such a Beautiful thing &amp; Big Deal! I wish i cudve attended my lil man Ryan Kdg Graduation..  Feel verY Sad!
12901	2	back to my interesting emails...
12902	1	 awwww  bew! you wont be here at all this summer?
12903	2	finally gone!!!
12904	0	Is sad when people's phones are dead
12905	2	 nice clutch
12906	2	Chilling feeling really nice..
12907	0	So bored.... couldn't go to a-kon...
12908	2	 hey guys it's leann. . i dont know if you remember me but i just wanted to say that i'm very excited to see you guys go far
12909	1	 waah. We're no longer your peeps.
12910	0	Dad just gave me his old BlackBerry. Not that old... But it doesn't even have a scroll ball. I want that Bold.
12911	1	10 more minutes and i never have this class again. Its kinda sad cause this class is so fun
12912	0	 awww i missed it  twitpic?
12913	1	ITS RAINING ITS POURING.............where is my spooning  buddy
12914	1	 Surely you knew this before hand? A good book or a hand held has to be essential. Just no PSPs unless you have a charger.
12915	1	Toast in the morning
12916	1	I guess it wasn't meant for me to change it
12917	0	either my inerne is **** or my mind is but i'm pretty sure that it's the internet
12918	1	just get back home. the first exam was too long no time to finish it ...
12919	1	No more tickets for today.  Having dinner with Mimcy after work, then we head home. Then again, she might get a call
12920	2	 hope you had a FAB time!!! Just saw your twitpics ... Love that you wore THE dress. Great pic of D too
12921	0	Just found out my parents are putting down my dog tomorrow morning. Upset
12922	0	Miss the newest version on Glade on Debian..
12923	1	 i dnt think i can ever get tired of&quot;The Climb&quot;its just 1 of those sngs u'll always remember  ...
12924	0	 I am 28 and I still haven't been to a club. Lots of bars, though. I don't think I'm missing much
12925	1	 ditching out again?  you will be missed. I wish my ruby boys would represent.
12926	1	Chick at coles hit on me. Haha Ran into cousin
12927	2	 i heard one of your songs, and you have an amazing voice  i was stunned
12928	0	The balmain knockoffs in bebe make me sad.....I want the real deal...these shoes look cheapy cheapy.
12929	0	#itsucks when everyone but the one i want to text me is texting me!
12930	0	I'm nervous... I hope I get in... this could be a costly mistake... more like procrastination and assumption...
12931	0	ahh my poor feeeeeet
12932	2	Woot. just had my interview! went awsome! I didn't get to talk with Mr. Johnny thought...  oh well I still did really good!
12933	1	  hey, but you have gal pals here in Phoenix!!!
12934	2	 endodontist should be able to do it without removing it. Just hope my ceramic crown doesn't shatter some time later
12935	1	 i think im just going to wind up going Home and go to bed
12936	1	 Hey did you get any more info about your graduation? And I think my mom's gonna let me go to CP, if you guys still wanna go!
12937	0	 http://twitpic.com/66wxk - SO jealous right now!!!hate new england weather
12938	2	Going to body pump then yoga, then going to enjoy a lovely bbq with the family, loving the may day holiday
12939	1	Morning...tired should i excercise or jus relax need to catch up on sleep..Ladies would you like to see Shemar Moore @ Embassy? Hit me up
12940	1	 haha, because I'm at &quot;work&quot; and can't read anything
12941	1	My wife lost her sprint blackberry 8330 on a bike ride in AM.  Anyone have an extra BB laying around? retweet
12942	2	I looove guitars, and playing them. I think they sound magnificent. If only i was better... If only
12943	1	http://twitpic.com/4jccd - and also these hi top Reeboks.  cause i can
12944	0	 I kind of figured. He'd probably be unable to reason out why a lot of the things in manga happen, or the way they happen.
12945	2	happy mother's day to all the moms out there. i hope i never join that crowd
12946	2	is live on danny noriega's stickam. he said hey to me  i luv him!!!
12947	2	 Yes, Cathy.  (Ordinarily, I don't have much of a problem with naked girls chasing me, however!  )
12948	1	  Good morning, gents!  How are ya today?
12949	1	 Hi Miss.  Isabelle here. :]
12950	2	Happy #juddday everyone!
12951	1	 Ur friend  sent me
12952	0	_beanz **** sorry to hear that tina...
12953	0	LUCY IS HATING ON MY GWEG!
12954	0	 Awww, *hugs* I wish I could help.
12955	0	getting ready for school.. reading what's going on on set in Montepulciano, and practically crying cause i'm not there
12956	1	tired goodnight everyone
12957	2	LaLaLand... why am i liking that song so much?! Anyhoo.... grr I have a cold, but thank goodness though the sore throat has gone!!
12958	2	Happy Mother's Day ~ and for single dads who plays both mom and dad role enjoy your day too
12959	2	Sometimes all it takes to solve our problems is a fresh morning!! Hope today is beautiful for you
12960	2	A gift to myself. PUBLISHED! Episode 68 Align and Re-Align with Sensitivity Level 1-2 75 min #yoga class  http://bit.ly/8QAgh
12961	0	Ouch!!... Stomachace.... I ate a lot...
12962	2	The ultimate shirt folding tool (http://www.flipfold.com/)- I saw  using this in one of Big Bang Theory's episodes
12963	0	I woke up with a sore throat  Work tonight. Grad practice in the morning, hanging with family, then GRADUATING FROM HIGH SCHOOL
12964	0	the next 2 weeks, exam wise, are AWFUL. there are 8 exams and I don't see how I can adequately revise all of them  I care least about...
12965	2	Goodnight and Goodbye ?
12966	2	_Seattle I totally 4 got about Golden Girls that is a gr8 Show
12967	2	 Ordered mine, thank you!!
12968	1	 its it done?
12969	1	 Follow me honey
12970	2	 i know   but its better than nothing
12971	1	 LIKE U SAID &quot;GIVE TC A CHANCE!&quot; WE WILL MISS THOMAS  BUT HAVE TO MOVE ON. SO WATCH THIS! http://bit.ly/r6RfC
12972	0	Pretty sure my laptop just died 100%. HP DV2000, wireless problems constantly, tons of heat, won't start at all now. Fried circuit?
12973	0	Parents decided to drop in on their tour-de-US. The whole family is at my house. I am at work
12974	1	Aw, Zach wasn't feeling well  Hope he gets better. So babysitting was canceled.
12975	2	 I managed to find few places where you can combine fun, pleasure and savings but it took some planning though
12976	2	New Star Trek movie = Awesomeness. Unnecessary brief underwear scene (pun intended) but besides that, just awesomeness.  #startrek
12977	2	 cool.. look forward for frequent tweets
12978	0	I wish I could just go for a drive..or a movie or the store..I just wanna be alone
12979	2	Two fantastic shows in a row
12980	1	 No this is not redirects, this is just updating posts on our website massage.dk .. next item =&gt; publish, next item =&gt; pulish
12981	2	 : http://tinyurl.com/c6tvz5 Germany loves you, haha.
12982	0	_oliver No Happy Mums day for the Mums, only the guys????
12983	0	 5 seasons that's it? Sorry just noticed in ur previous update. My sis isn't gonna be happy
12984	1	now going to watch the brand new episode of 'The Hills'  cant wait!!
12985	0	 oooh im sorry to late i smashed it
12986	2	 love you 2  so how are you? xxxx
12987	1	watching short stack tv
12988	1	Searching for wavy hairstyle
12989	1	_AnGeL84 Awww i hope you feel better love...this weather is crazy...
12990	1	so....i'm guessing no BGN?
12991	0	Not a happy camper  not having a good day at all...
12992	2	nvm, lexi's playlist is working its magic
12993	1	If u want to change the fruits, u will first have to change the roots. If u want to change the visible u must first change the invisible
12994	1	Checked the bank acct this mornin..got a lil sad..then decided I would imagine a 0 on the end just to make me smile.  #whateverworks
12995	2	Wishes  a Happy Mother's Day!
12996	0	not having a good day..one bad thing after another
12997	1	: I love camp fires  I just wish the kids would try a bit harder to sing along
12998	2	I do believe it's bed time. Knighty knight.
12999	2	 Pics? Ah, I'll probably see you at work at some point... Hopefully b4 it grows out too much
13000	1	doesnt know how to pimp out here Twitter page.
13001	1	 just a question.. are you guys liek famous or anything ? haha and MILEY FOLLOWED YOU LUCKKYY ! im so jealous
13002	0	 thats pretty bad quality and probably the worst pic u posted till date
13003	0	**** it. Totally gutted I decided not to go out tonight. Roni Size is DJing
13004	2	 You're not here. I hope you're still resting.  I don't want you to be stressed.
13005	1	 You should try it. It's the way of The Deena
13006	2	 yay i found u!! i had a great time tonight!
13007	1	 always
13008	0	 - Me. because my ex boyfriend of 2 years (we broke up 2 months ago) is engaged to his gf of 6 weeks.  sad, embarrassed. Hug?
13009	0	you wanna know what's worse... my coworker just brewed a fresh cup of coffee and all I can think about is bacon
13010	1	Why are all the cool classes being offered this summer?  Boo.
13011	1	 it's so sad, i'd love to talk to you but i live in the uk  can't wait for the new album, please say hi to me ****
13012	1	: get into terminal and kill -9 it.  which is really what force quit should do
13013	1	needs a non-long distance boyfriend/girlfriend. Watching Sonny with A Chance
13014	0	owww i think i tore something in my leg
13015	0	: I will press that ignore button
13016	2	back to work.. with no distractions..
13017	1	Awake again , I give up , I'm going to ready for today
13018	2	Ugh what an amazing night. Time for bed! I know i'm gonna sleep well. And with no getting up early!  good night!
13019	0	a bird flew into window at my parents house and snapped his poor neck. gotta bury him
13020	2	  he's hard to please, methinks he has the picture in his head just fine
13021	0	To Lisa: Yes I know who ur talking about and yes he is an ****. Dont let him get to ya...you have a great thing going with this chris
13022	0	This week has been so lonely without gossip girl xoxo
13023	2	_rey Nah you do it really gradually with PTFE tape. so goes up 0.1 mm at a time. Ive been doing it for years, I love it!  x
13024	2	And the sun is back up again.  Could we have more of the kind of weather we had last January and February? I like jackets.
13025	1	ok gotta get my sub before everyone wakes up
13026	1	  hired all the smart monkeys for e-mail marketing...
13027	1	Just realized I hold a membership in the gym - saw my bank statement
13028	2	up and at work im ina good mood
13029	1	is downloading new fonts . again  http://plurk.com/p/rplkr
13030	2	 indeed! we are trying to get it in the Trending topics for the fun of it  all Some Twilighters idea!
13031	0	Poor Greg  stupid UK, always doing the sympathy vote. xo
13032	0	Home lost the baseball game by 1 friggin' point!  Now I'm gonna scrap.
13033	0	Missing brandon. Wanting to talk to anthony. Sadshoes
13034	2	 teehee. it was a good show anyway
13035	1	How does this Follow Friday thing work?  I don't have any real followers
13036	1	_Waters WAS until I had to go home 'cause the presentation ended  x
13037	2	 Aww thanks! I am indeed graduating on Friday. Just 4 finals stand between me and freedom...or Teach for America and law school
13038	1	 thanks. but it IS seriuosly my back up plan
13039	2	Sitting at work, waiting for this day to be over with. It is always Fridays that take forever. Wish the weekend would get here already.
13040	2	 omfg I have been DOWNING them they are so tasty. I ate almost all of them with Lo
13041	2	happy mother's day!
13042	1	blogging, cleaning and chatting while listening to phoenixfm
13043	2	Wearing &quot;purple with a passion&quot; by OPI and I absolutely love it!!
13044	1	 hi I'm goin to see you on wednesay at shepards bush
13045	0	 ahh when i was there it was closed
13046	1	 politicians and celebs have lottsa fun  .. it's just that for SOME of them, FUN is actually ..  SIN
13047	0	It's a sad economy. Just heard of another friend losing their job.  so sad. But just a reminder that...
13048	2	 one of my favorite quotes ever
13049	1	is hittin' the ole dusty trail w/ Miss Morgan.
13050	1	 just showin some love to ya. and i'm really gonna miss Greg Beeman's directing next season. ya'll's commentaries r so funny
13051	0	seriously why did mum make me eat yeah i have a weird eating habit of not eating all day but really
13052	1	 I no  he's the same friend that went with my bf to something at t... Read More: http://is.gd/JmjB
13053	2	HAPPY JUDDDAY
13054	2	 it's a good sized family room, so not too cramped, watched match in room  Watched tv on iplayer after kids asleep
13055	0	Trying to go to sleep but no luck  I think i'm sick... =S
13056	2	Aw! Tear! I feel special to da family.  Haha thanks girls i love yal
13057	2	 thanks for the reminder. Hope all have a great time
13058	1	 i havent got a call
13059	1	 OMG!! that is tragic!
13060	2	_benson Loved it! You continue to delight us Amber.    Great job on the backing and the video by . Kudos.
13061	2	Feeling smooth like chrome
13062	0	Watchin tyra bored like always  my stomach hurts
13063	1	watchin what a girl wants with mom and brittany..
13064	1	back from driving and now back to bed
13065	0	1 week post my&quot;horrible, traumatic jumping cholla accident.&quot;-cholla's next dirty trick:pieces are starting to emerge from my hand! Ouch!
13066	1	  youre not supposed to...
13067	0	ughhh seriously hung over
13068	1	aw how to lose a guy in ten days  &lt;3
13069	1	Muffins: Muffins are delicious, Muffins are neat, I have no more muffins to eat.
13070	1	 I don't have the app that does it
13071	2	Heading off to Hollywood Studios today  Manta and Kraken were both awesome yesterday, feeling like doing a few more rides!!
13072	0	&quot;Thick as pig **** - went to Oxford&quot; - Helena's (Cantab) friend's description of me to her boyfriend, yesterday...
13073	0	This song is a slap on you face!!  ? http://blip.fm/~5jib6
13074	2	 lol. just don't ever forget me
13075	1	 Looking forward to your gig in Ireland!!!  See ya there!
13076	1	___ haha im gonna follow my dreams now  well...ur dream haha im still reading over it for the 90th time  :p
13077	2	The 10 Coolest Foreign Words The English Language Needs. Check the number one. Amazing!  http://is.gd/s9B1
13078	1	Just got off phone with Black Swamp Bird Observatory - No reports of Connecticut Warbler from Metzger or Magee today...
13079	2	You know funny thing about everyone packing for E3 is that I am packing to go to mexico... not E3
13080	0	Bed!!!!!... its time,..... hope i go to school tomorrow, all though i don't feel very well right now
13081	2	Starting my internship today, pretty excited!
13082	1	Safari 4 beta (OS X) is in a crash loop on startup. Back to non- cookie saving Firefox.
13083	2	had a nice time with her little sister...baby is all grown up
13084	1	 what happened to my real-time feed? Now friend feed is just like the Twitter website
13085	0	_TRUESDALE lmao! you a mess.  Im gonna be in ATL in a few weeks
13086	2	second song is coming along nicley
13087	1	Chillen with Csla.. Waiting to start.. Watchin pacquiao rerun..
13088	1	o ok..im jealous..i wish I was in bed
13089	2	Bumper Sticker: &quot;If you don't want to stand up for our troops, feel free to stand in front of them&quot; Thank you to all in the military
13090	0	 you really chose the wrong time of year to do this didnt you
13091	2	 lol hell yes i'm keen. WE'RE GOING SKIING AT TREBLE CONE SOMETIME THIS WINTER
13092	2	 aww.. thanks bro!  glad I got u active on twitter!
13093	1	 the washer se chingo  ha  ha!! I'm busting my grandma lucia waaaaay back in the early 90's lol
13094	2	 I'M AWAKE, AND HAPPY!
13095	1	   I tried that pincode... and it says it is expired... you only just put it up.
13096	0	writing the first &quot;ShowStoppers&quot; entry Just lost an hours work due to server issues
13097	2	  thanks  I'm holding my mini laser light thingy lol. How are u?
13098	0	 your SMS managed to crash my phone.
13099	1	 Thanks for the link. I've been out of NY, missed many non-online bills so know how badly my score's been hit
13100	2	Just got back from  's party! Sooo much fun! Boom boom pow~ hahaha! ooh and I just told my mom happy mother's day
13101	1	50 is sooo much better than 65  my biology score's so bad.
13102	0	 nah. How it sucks to wear a suit and how the temp goes up 10 degrees when someone sits next to you
13103	0	Sitting in Mrs. Martins class, youtube is being stupid. and i REALLY want a popsicle!!! jealous of Sara
13104	2	  awww lol yh it is worth it-  mcfly are worth it 2  eekk
13105	2	 Thx 4 sharing!
13106	1	 starbuck
13107	2	This is great curl-up-in-a-ball-and-read later. I wish I had a book.
13108	0	 Oh no, that's so annoying! I have the same problem - 14 thighs but 10-12 hips! I hope they catch up soon
13109	0	darn it. I did it again.!  keep forgetting that darn &quot;D&quot; for DM's.....
13110	1	going to hannah movie @ 6.30
13111	0	 Ouchies. Sorry to hear it  Are you going to get it checked out?
13112	1	i always feel last.
13113	2	Im so full. Subway was bomb! Waiting for my 2nd shift to start
13114	2	 I wish i could have a pole, we got no space for it  maybe i should throw out some furniture and get a pole
13115	0	 me too  she better be back soon! dude, this is my typical bedtime. but look who is talking! what are YOU doing up so late?
13116	2	Congrats to Dave &amp; Anna! Surprise proposal at the Enzian Theater in Orlando  http://qik.com/video/1638824
13117	1	watching my new season eleven dvd
13118	1	i'm playing left 4 dead with my friends gilbert and louie  its so fun  happy mothers day to all your moms! )
13119	2	 Thank you.
13120	1	Ha **** im ready.  but **** that ****, i cant believe she had the balls to call me. Haha Wtf!
13121	0	Sick daddy  send prayer his way
13122	2	   Happy mother's day to your moms.
13123	1	 its true...i can never be like _Bambu never
13124	2	is at the salon with my mom  happy mothers day mom!
13125	2	 thank you
13126	0	My guitar ain't herew yet?, feel like i lost a limb!.
13127	0	 hey thought ud be on here most likely, im stressed out  i really dont know why  x
13128	1	 I already know what happens on Supernatural.
13129	2	Played the Eclectricity Festival @ The Custard Factory last night was an UNREAL atmos right till the end! Glad i played last set
13130	0	 I'm sorry you won't make it.
13131	1	I want noms
13132	2	Happy Mother's Day.. To All The MommiiEs Owt Theaa... &amp; ii Think ii Got Thaa Hang Of ThiiS ThiiNg.. Yay!!!
13133	2	  Morning!  Happy Mother's Day Miz!!!  Thank you Lance!!!!
13134	0	my attempt to sync facebook and twitter seems to have failed
13135	1	 was there yet another semi final tonight?
13136	0	****, nearly forgot my PIN  I shouldn't try to learn anything new in the future lest it push out more vital information.
13137	2	Omega is tomorrow. Haven't really planned anything for it. Make sure to come if you can. It'll be awesome. Then move-in June 1st.
13138	1	Just realized it is friday and b/c of a party I don't get to go racing.
13139	1	Mm. Goodnight. Going to play Rock Band 2 'til it's time to watch SNL with Justin Timberlake.
13140	0	Looking for accessories for my #livescribe smartpen.. not many sources here in germany for it.
13141	2	Office til around 6 today. Good day yesterday...I have a BSc now
13142	1	is off to somewhere.
13143	0	 bananabrain2 got hit by a car and got screwed! : O, 32 oepn wounds, a broken finger, broken toe (both toe and nail) f**ed up
13144	1	_jenkins nothing yet
13145	1	i say business ive only sold 2....and its not RL money  ...but its got me back into photoshop again
13146	2	has two tickets to Amadou and Miriam for Tue. June 2 that I can't use  $25 each to anyone who wants 'em. That's face value. Should be good
13147	1	 i cant do anything
13148	0	is off to RENT soon  Hope I can get home tonight though with all the train problems :s ...
13149	0	Missin my boo
13150	1	Home now. Some invaders have taken over my base
13151	0	this time, i really need to shut it.. i'm going to sleep! my head aches badly and i really can't take it..
13152	1	eating breakfast and drinking coffe - strong coffe!
13153	2	 you got it. poor thing not gonna have a choice for much longer though
13154	1	spring pictures today  going to schoooool
13155	2	Looks like a beautiful day...and I am off work til Sunday, yay!! No bbq as yet though, gonna have to postpone my invitations
13156	0	Gus, formally known as world's ugliest dog has died  We'll miss you, Gus http://bit.ly/exjcn
13157	1	rsvp-ed qiuqiu's wedding invitation
13158	0	I also want it to be the 6th, i miss my girlies so much   WE GET TO BE ROOMIES AGAIN!
13159	0	Scared  waiting for the call
13160	1	im well bored  had a great half term and i dont wanna go back to school on monday :'( enjoying the hot weatler lo0l ;)
13161	1	 yes unfuzzy, i prefer the fuzzy me and clear caleb..  wanna turn back the clock!
13162	2	So treat your Mom's like Queen's cuz they are
13163	1	wish my nicky were home too
13164	1	 smH daTs whacK
13165	1	Thinking my drink is watered down but hey its free
13166	2	Apple is expected to launch a new iPhone this summer.  Hi my name is Judy and I am addicted to Apple products.
13167	0	ohhhh, how sad...I didnï¿½t get it!
13168	1	 I dont have one here - dunno if my mom ever had one or not -
13169	1	  .... It was just alriiightt
13170	1	 argh. Interested. Time maybe can't go. Maybe.
13171	2	 You seem Cool
13172	0	  Ugh, you people and your fancy trips to Italy while I'm slaving away at this computer.
13173	1	 haha no, I was referring to the band... http://www.myspace.com/lcdsoundsystem
13174	1	 your mom, actually
13175	1	Watching some movie and playin on my computer.
13176	0	. Too bad they never made it over here during the last ten years
13177	1	From Portugal to Derbyshire. At least sun is shining but lawn looks like Percy Thrower is Gardner-in-Residence! Weekend jobs =
13178	2	 thanks you soo much i need this day for these five kids lol
13179	2	loving that spring definitely seems to be here now
13180	1	 ... Waited for the band before the Singapore show, met Chris M and got tickets... Nothing you don't know!
13181	0	Some guy just said he wanted to spank me
13182	0	Grrr, I can't even practice Trumpet or vocals because my glands in my neck hurt too much! Guitar it is then.
13183	0	dont wanna cry  but the seniors are out there graduating&amp;its breakin my heart;but im home
13184	1	i'm new!!!!! dunno whatta doo!
13185	0	night 5 not talking to my victor  i'm so bored at night now. grrrr i hate this ****
13186	2	happy mothers day... *i love you mom...*
13187	0	The one day I do my hair, weather sucks  where is the sun?
13188	0	sprained my ankle  like really badly and tore some stuffs. it hurts! and its my birthday weekend
13189	2	 Mmm, comfort junk food. That sounds good. I always preferred Wingstop
13190	2	long weekend is over... looking forward to end of May then
13191	2	Cleaning up the kitchen &amp;watching the Royals play
13192	1	_Guy Hello - iï¿½m back  Hope that happens not occasionally as on wednesday
13193	0	2 hours after teleconference. but can't go back to sleep. got some work to do. sigh sigh
13194	1	 no probs(: and yeah im still sick. no school today  lol. feel really **** but thats because im dancing lol . thanks
13195	1	 Pitty he wasnt arnd 2 huh! I wld have rlly wet myself! Otherwise the wedding was gr8!! Had a gd time &amp; lots of smiley faces!
13196	2	Thanks so much to everyone who came out to Speakeasy last night! What a hit. Wonderful to see you all having fun! June will be awesome.
13197	1	_1210 holy ****, I need to see that! Too bad I gotta wait until tomorrow
13198	2	Few Bevvies 2day in twn..great on a day off!!
13199	1	 don't you agree?
13200	1	Anddd justin. Eff
13201	0	oy, im such a nerd..im writin 2 no1 cuz no1 is followin me  i mean lik sum1 was but their account was deleted due to &quot;strange activities&quot;
13202	2	  just listened to the songs on your myspace.  really good
13203	0	 miss u more
13204	0	 dude!!! wtf!! I text you this morning so that you can take care of me! so uncool..... it's confirmed... you hate me
13205	2	 I agree! &amp;&amp; I like the new pic!
13206	0	i'm so hungry
13207	0	:  She's going to beamer for the rest of high school. i'm so sad. there will be no more prn journal.
13208	2	Yum, just had a mickeyDs eggmcmuffin. McYum
13209	1	Should not drink cheap wine
13210	2	happy mother's day mothers.
13211	0	 no not proper, my dog barks too much &amp; jumps up &amp; its all my fault for not being strict enough
13212	0	 really? I hate the mobile twitter..its hard to tweet with a sidekick
13213	2	: love the song &quot;together&quot;. that's &quot;his&quot; song for me...well i think it's still is
13214	2	 I ake it you're at work then and not lazing at home on a sunny bank holiday.
13215	0	 I'm trying my dang hardest to not watch the movie again until I finish the book, again.
13216	0	Ouch...waited to long to get eyebrows waxed
13217	2	 I need one too.
13218	2	 The sweety sat on the table this morning...Just woke up! Very sweet! Oh...btw...I think i'll be home around 7 pm!!!  ****
13219	1	So finally.. It's raining in Delhi
13220	2	 Hahahaha! It's not horrible, if others were singing with I'm sure it could work. I wish I could afford my own drum set
13221	1	 morning.any plans for today?
13222	2	_anstee i hope! its in expo! that would be amazing. im trying so hard to make perfection so it is.
13223	1	 Because of the new #Kirk. That's why. Because of the new #Kirk.
13224	1	Last Chemistry lesson for this school year!  On a brighter note, my birthday will be sandwiched between two days in chemistry lab!
13225	0	 Not allowed to call as I live in the UK, my parents say it will cost to much  Sucks !!
13226	0	A thursday. Is that REALLY necessary  ? Have u ever heard of school and horrible mums
13227	2	 o_O thats cool. Dang, iHave to clean my room now  lol, but good luck w/those jobs gurl
13228	1	I gave my brother a hug good-bye.. as he took a load of furniture away from the house. He took the mattress I like
13229	1	BREAKING NEWS: The broiler at Burger King is down. There will be no burgers at Burger King at lunch!  At least Chicken Fries were there!
13230	1	twitter is trippin right now with my pic
13231	2	watching americas next top model yah haha
13232	1	 that's what i was last night
13233	2	 Ahh thats where i go the 6 year old fact. good old radio one!  what exams do you have tomorrow?
13234	0	On my way home n having 2 deal w underage girls drinking gin on da bus while talking bout keggers......**** i feel old
13235	1	I am writing the most boring part of my paper. Hmm. The sun is shining and I do not feel like working on this, however I have to
13236	1	i have never seen Wall-E. i am confused because i had no idea what you guys were talking about... hehe!  now i do though!
13237	1	 Yes. when I was talking to you...
13238	1	_MJA ..I don't know who gon do the yelling &amp; cussing for upgrades when u go.
13239	2	 =O you need to ask him something? Lmao I love him too
13240	2	 amy meredith has a soccer team? well i also have news about soccer. my team won aswell!!  ****
13241	1	i am a freshman in this site. how to update? help
13242	2	ok.. BEST SNL episode i've seen in a hot minute. Justin is wonderful and Ciara has muscles..the end. G'nitey, tweet tweets!
13243	2	seniors done  5 more days!! woohoo!! going out for the night.
13244	2	Mango Medley has yummy mango and mango ice cream!
13245	0	 noooooooo  i miss you sooooooo much, gaah
13246	0	 try again, minna  i edited quickly, sorry!
13247	2	 You too - hope your day was good!
13248	0	 OK! Oops sorry
13249	0	 I've totally been MIA, i know  bad me
13250	1	I'm going on an excursion this week, so I won't be twitting....
13251	0	 com'on dude always think that things can get worst
13252	0	2 hours 3 mins left.....THE PRESSURE!!!! We need to hurry  #48hours
13253	1	 no  are you for sure going?
13254	2	What a gorgeous day!! And I'm going to be stuck in a lab for the next 9 hours or so
13255	2	 I brought a buffalo 320gb for 3800...it has the fastest transfer rate for a usb hdd...I benchmarked it at 34mb/s on my comp!!!
13256	1	 never.  smh, I don't own flats  lol
13257	1	Believe it or not I'm a super geek
13258	2	Happy Mother's day !!!! Show some love to your Beautiful and Amazing Mom!!  &lt;3
13259	1	 Prefer 80's singstar. I know all the words!
13260	0	Baq to sleep i go  no the headach starts , if its not 1 its da other
13261	2	http://yfrog.com/0guyoj bonfires are my fave!
13262	2	Good B-movie... Starship Troopers is cool! Citizen
13263	0	i should have run today  but i let my slight aches be a bad excuse    i'll make it up tomorrow go 5.5
13264	1	 I saw the pic. You surely don't look like Amisha Patel nor like a mum of one
13265	1	Yayz! Today's is the day I call and see if I got that job! x3 I ish so happy... even though I slept horribly... So I'm kinda drained...
13266	1	??? weekend standby duty??????????????????????????????????????????????????
13267	0	ugh, i dont feel like going to work today
13268	0	W4M: No clever headline, Sorry  (Salt Lake City) 29yr http://tinyurl.com/mpoghc
